,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
360,Le dépliant sur les enjeux des communautés que le journal mentionnait a beaucoup intéressé .,Les dépliants sur les enjeux des communautés que le journal mentionnait ont beaucoup intéressé .,Le dépliant sur l’enjeu des communautés que le journal mentionnait a beaucoup intéressé .,Les dépliants sur l’enjeu des communautés que le journal mentionnait ont beaucoup intéressé .,Le dépliant sur les enjeux de la communauté que le journal mentionnait a beaucoup intéressé .,Les dépliants sur les enjeux de la communauté que le journal mentionnait ont beaucoup intéressé .,Le dépliant sur l’enjeu de la communauté que le journal mentionnait a beaucoup intéressé .,Les dépliants sur l’enjeu et la communauté que le journal mentionnait ont beaucoup intéressé .,Le dépliant sur l’enjeu de la communauté que le journal mentionnait ont beaucoup intéressé .,Les dépliants sur l’enjeu de la communauté que le journal mentionnait ont beaucoup intéressé .,Les dépliants sur l’enjeu de la communauté que le journal mentionnait a beaucoup intéressé .,Les dépliants sur l’enjeu de la communauté de la campagne que le journal mentionnait ont beaucoup intéressé .,Les dépliants sur les enjeux de la communauté que le journal mentionnait ont beaucoup intéressé .,False,False,True,False,False,False,coordination,N1_alter,True,agreement_error,mis_num,N2_alter
361,La ligne sur les bords des routes que ma cousine remarquait a disparu .,Les lignes sur les bords des routes que ma cousine remarquait ont disparu .,La ligne sur le bord des routes que ma cousine remarquait a disparu .,Les lignes sur le bord des routes que ma cousine remarquait ont disparu .,La ligne sur les bords de la route que ma cousine remarquait a disparu .,Les lignes sur les bords de la route que ma cousine remarquait ont disparu .,La ligne sur le bord de la route que ma cousine remarquait a disparu .,Les lignes sur le bord et la route que ma cousine remarquait ont disparu .,La ligne sur le bord de la route que ma cousine remarquait ont disparu .,Les lignes sur le bord de la route que ma cousine remarquait ont disparu .,Les lignes sur les bords de la route que ma cousine remarquait ont disparu .,Les lignes sur le bord de la route que ma cousine remarquait a disparu .,Les lignes sur le bord de la route de la région que ma cousine remarquait ont disparu .,False,False,True,False,False,False,coordination,N1_alter,True,N2_alter,agreement_error,mis_num
362,La nappe sur les tables des banquets que la mère nettoyait souvent brille au soleil .,Les nappes sur les tables des banquets que la mère nettoyait souvent brillent au soleil .,La nappe sur la table des banquets que la mère nettoyait souvent brille au soleil .,Les nappes sur la table des banquets que la mère nettoyait souvent brillent au soleil .,La nappe sur les tables du banquet que la mère nettoyait souvent brille au soleil .,Les nappes sur les tables du banquet que la mère nettoyait souvent brillent au soleil .,La nappe sur la table du banquet que la mère nettoyait souvent brille au soleil .,Les nappes sur la table du banquet de la grand-mère que la mère nettoyait souvent brillent au soleil .,La nappe sur la table du banquet que la mère nettoyait souvent brillent au soleil .,Les nappes sur la table du banquet que la mère nettoyait souvent brille au soleil .,Les nappes sur la table du banquet que la mère nettoyait souvent brillent au soleil .,Les nappes sur les tables du banquet que la mère nettoyait souvent brillent au soleil .,Les nappes sur la table et le banquet que la mère nettoyait souvent brillent au soleil .,False,False,False,True,False,False,mis_num,N1_alter,agreement_error,True,N2_alter,coordination
363,Le récit de les souffrances dans les hôpitaux que le médecin écoute touche les participants .,Les récits de les souffrances dans les hôpitaux que le médecin écoute touchent les participants .,Le récit de la souffrance dans les hôpitaux que le médecin écoute touche les participants .,Les récits de la souffrance dans les hôpitaux que le médecin écoute touchent les participants .,Le récit de les souffrances dans l’hôpital que le médecin écoute touche les participants .,Les récits de les souffrances dans l’hôpital que le médecin écoute touchent les participants .,Le récit de la souffrance dans l’hôpital que le médecin écoute touche les participants .,Les récits de la souffrance dans l’hôpital du département que le médecin écoute touchent les participants .,Les récits de les souffrances dans l’hôpital que le médecin écoute touchent les participants .,Les récits de la souffrance dans l’hôpital que le médecin écoute touche les participants .,Les récits de la souffrance dans l’hôpital que le médecin écoute touchent les participants .,Le récit de la souffrance dans l’hôpital que le médecin écoute touchent les participants .,Les récits de la souffrance et l’hôpital que le médecin écoute touchent les participants .,False,False,False,True,False,False,mis_num,N2_alter,agreement_error,True,N1_alter,coordination
364,La visite aux palais des artisanats dont ma nièce m’avait parlé approche .,Les visites aux palais des artisanats dont ma nièce m’avait parlé approchent .,La visite au palais des artisanats dont ma nièce m’avait parlé approche .,Les visites au palais des artisanats dont ma nièce m’avait parlé approchent .,La visite aux palais de l’artisanat dont ma nièce m’avait parlé approche .,Les visites aux palais de l’artisanat dont ma nièce m’avait parlé approchent .,La visite au palais de l’artisanat dont ma nièce m’avait parlé approche .,Les visites au palais de l’artisanat dont ma nièce m’avait parlé approchent .,Les visites au palais de l’artisanat du milieu rural dont ma nièce m’avait parlé approchent .,Les visites aux palais de l’artisanat dont ma nièce m’avait parlé approchent .,Les visites au palais de l’artisanat dont ma nièce m’avait parlé approche .,La visite au palais de l’artisanat dont ma nièce m’avait parlé approchent .,Les visites au palais et l’artisanat dont ma nièce m’avait parlé approchent .,True,False,False,False,False,False,True,mis_num,N2_alter,agreement_error,N1_alter,coordination
365,La menace de les réformes dans les écoles dont le président a parlé inquiète les médecins .,Les menaces de les réformes dans les écoles dont le président a parlé inquiètent les médecins .,La menace de la réforme dans les écoles dont le président a parlé inquiète les médecins .,Les menaces de la réforme dans les écoles dont le président a parlé inquiètent les médecins .,La menace de les réformes dans l’école dont le président a parlé inquiète les médecins .,Les menaces de les réformes dans l’école dont le président a parlé inquiètent les médecins .,La menace de la réforme dans l’école dont le président a parlé inquiète les médecins .,Les menaces de la réforme dans l’école dans le secteur médical dont le président a parlé inquiètent les médecins .,Les menaces de la réforme dans l’école dont le président a parlé inquiète les médecins .,La menace de la réforme dans l’école dont le président a parlé inquiètent les médecins .,Les menaces de les réformes dans l’école dont le président a parlé inquiètent les médecins .,Les menaces de la réforme dans l’école dont le président a parlé inquiètent les médecins .,Les menaces de la réforme et l’école dont le président a parlé inquiètent les médecins .,False,False,False,False,True,False,mis_num,agreement_error,N1_alter,N2_alter,True,coordination
366,L’hélicoptere pour les vols au-dessus des canyon que la police cherche s’écrase .,Les hélicopteres pour les vols au-dessus des canyon que la police cherche s’écrasent .,L’hélicoptere pour le vol au-dessus des canyon que la police cherche s’écrase .,Les hélicopteres pour le vol au-dessus des canyon que la police cherche s’écrasent .,L’hélicoptere pour les vols au-dessus du canyon que la police cherche s’écrase .,Les hélicopteres pour les vols au-dessus du canyon que la police cherche s’écrasent .,L’hélicoptere pour le vol au-dessus du canyon que la police cherche s’écrase .,Les hélicopteres pour le vol et le canyon que la police cherche s’écrasent .,Les hélicopteres pour le vol au-dessus du canyon que la police cherche s’écrasent .,Les hélicopteres pour les vols au-dessus du canyon que la police cherche s’écrasent .,Les hélicopteres pour le vol au-dessus du canyon que la police cherche s’écrase .,Les hélicopteres pour le vol au-dessus du canyon dans la réserve indienne que la police cherche s’écrasent .,L’hélicoptere pour le vol au-dessus du canyon que la police cherche s’écrasent .,False,True,False,False,False,False,coordination,True,N2_alter,agreement_error,mis_num,N1_alter
367,La soirée dans les appartements des sous-sols dont mon ami m’avait informé a gêné les voisins .,Les soirées dans les appartements des sous-sols dont mon ami m’avait informé ont gêné les voisins .,La soirée dans l’appartement des sous-sols dont mon ami m’avait informé a gêné les voisins .,Les soirées dans l’appartement des sous-sols dont mon ami m’avait informé ont gêné les voisins .,La soirée dans les appartements du sous-sol dont mon ami m’avait informé a gêné les voisins .,Les soirées dans les appartements du sous-sol dont mon ami m’avait informé ont gêné les voisins .,La soirée dans l’appartement du sous-sol dont mon ami m’avait informé a gêné les voisins .,Les soirées dans l’appartement et le sous-sol dont mon ami m’avait informé ont gêné les voisins .,Les soirées dans l’appartement du sous-sol dont mon ami m’avait informé ont gêné les voisins .,Les soirées dans l’appartement du sous-sol dont mon ami m’avait informé a gêné les voisins .,La soirée dans l’appartement du sous-sol dont mon ami m’avait informé ont gêné les voisins .,Les soirées dans les appartements du sous-sol dont mon ami m’avait informé ont gêné les voisins .,Les soirées dans l’appartement du sous-sol de ma fille dont mon ami m’avait informé ont gêné les voisins .,False,True,False,False,False,False,coordination,True,agreement_error,N1_alter,N2_alter,mis_num
368,Le producteur des films sur les artistes que les spectateurs admirent a gagné la palme d’or .,Les producteurs des films sur les artistes que les spectateurs admirent ont gagné la palme d’or .,Le producteur du film sur les artistes que les spectateurs admirent a gagné la palme d’or .,Les producteurs du film sur les artistes que les spectateurs admirent ont gagné la palme d’or .,Le producteur des films sur l’artiste que les spectateurs admirent a gagné la palme d’or .,Les producteurs des films sur l’artiste que les spectateurs admirent ont gagné la palme d’or .,Le producteur du film sur l’artiste que les spectateurs admirent a gagné la palme d’or .,Les producteurs du film sur l’artiste que les spectateurs admirent ont gagné la palme d’or .,Les producteurs du film sur l’artiste que les spectateurs admirent a gagné la palme d’or .,Les producteurs du film sur l’artiste du centre-ville que les spectateurs admirent ont gagné la palme d’or .,Les producteurs des films sur l’artiste que les spectateurs admirent ont gagné la palme d’or .,Les producteurs du film et l’artiste que les spectateurs admirent ont gagné la palme d’or .,Le producteur du film sur l’artiste que les spectateurs admirent ont gagné la palme d’or .,True,False,False,False,False,False,True,agreement_error,mis_num,N2_alter,coordination,N1_alter
369,Le chat sur les toits des voisins dont mes enfants ont rêvé miaule depuis hier soir .,Les chats sur les toits des voisins dont mes enfants ont rêvé miaulent depuis hier soir .,Le chat sur le toit des voisins dont mes enfants ont rêvé miaule depuis hier soir .,Les chats sur le toit des voisins dont mes enfants ont rêvé miaulent depuis hier soir .,Le chat sur les toits du voisin dont mes enfants ont rêvé miaule depuis hier soir .,Les chats sur les toits du voisin dont mes enfants ont rêvé miaulent depuis hier soir .,Le chat sur le toit du voisin dont mes enfants ont rêvé miaule depuis hier soir .,Les chats sur le toit du voisin dont mes enfants ont rêvé miaule depuis hier soir .,Les chats sur le toit et le voisin dont mes enfants ont rêvé miaulent depuis hier soir .,Les chats sur le toit du voisin dont mes enfants ont rêvé miaulent depuis hier soir .,Les chats sur les toits du voisin dont mes enfants ont rêvé miaulent depuis hier soir .,Le chat sur le toit du voisin dont mes enfants ont rêvé miaulent depuis hier soir .,Les chats sur le toit du voisin de mon frère dont mes enfants ont rêvé miaulent depuis hier soir .,False,False,True,False,False,False,agreement_error,coordination,True,N2_alter,N1_alter,mis_num
370,Le chien sur les coussins des bébés que mes parents observaient s’endormait .,Les chiens sur les coussins des bébés que mes parents observaient s’endormaient .,Le chien sur le coussin des bébés que mes parents observaient s’endormait .,Les chiens sur le coussin des bébés que mes parents observaient s’endormaient .,Le chien sur les coussins du bébé que mes parents observaient s’endormait .,Les chiens sur les coussins du bébé que mes parents observaient s’endormaient .,Le chien sur le coussin du bébé que mes parents observaient s’endormait .,Le chien sur le coussin du bébé que mes parents observaient s’endormaient .,Les chiens sur le coussin du bébé que mes parents observaient s’endormait .,Les chiens sur les coussins du bébé que mes parents observaient s’endormaient .,Les chiens sur le coussin du bébé de ma cousine que mes parents observaient s’endormaient .,Les chiens sur le coussin et le bébé que mes parents observaient s’endormaient .,Les chiens sur le coussin du bébé que mes parents observaient s’endormaient .,False,False,False,False,False,True,N1_alter,agreement_error,N2_alter,mis_num,coordination,True
371,Le gréviste sur les escaliers des patrons dont les collègues s’inquiétaient bloquait la porte .,Les grévistes sur les escaliers des patrons dont les collègues s’inquiétaient bloquaient la porte .,Le gréviste sur l’escalier des patrons dont les collègues s’inquiétaient bloquait la porte .,Les grévistes sur l’escalier des patrons dont les collègues s’inquiétaient bloquaient la porte .,Le gréviste sur les escaliers du patron dont les collègues s’inquiétaient bloquait la porte .,Les grévistes sur les escaliers du patron dont les collègues s’inquiétaient bloquaient la porte .,Le gréviste sur l’escalier du patron dont les collègues s’inquiétaient bloquait la porte .,Les grévistes sur l’escalier du patron de l’entreprise dont les collègues s’inquiétaient bloquaient la porte .,Les grévistes sur l’escalier du patron dont les collègues s’inquiétaient bloquaient la porte .,Les grévistes sur l’escalier et le patron dont les collègues s’inquiétaient bloquaient la porte .,Les grévistes sur les escaliers du patron dont les collègues s’inquiétaient bloquaient la porte .,Le gréviste sur l’escalier du patron dont les collègues s’inquiétaient bloquaient la porte .,Les grévistes sur l’escalier du patron dont les collègues s’inquiétaient bloquait la porte .,False,True,False,False,False,False,mis_num,True,coordination,N2_alter,N1_alter,agreement_error
372,L’architecte des châteaux des millionnaires que les administrateurs connaissaient a perdu les plans .,Les architectes des châteaux des millionnaires que les administrateurs connaissaient ont perdu les plans .,L’architecte du château des millionnaires que les administrateurs connaissaient a perdu les plans .,Les architectes du château des millionnaires que les administrateurs connaissaient ont perdu les plans .,L’architecte des châteaux du millionnaire que les administrateurs connaissaient a perdu les plans .,Les architectes des châteaux du millionnaire que les administrateurs connaissaient ont perdu les plans .,L’architecte du château du millionnaire que les administrateurs connaissaient a perdu les plans .,Les architectes des châteaux du millionnaire que les administrateurs connaissaient ont perdu les plans .,Les architectes du château du millionnaire que les administrateurs connaissaient ont perdu les plans .,Les architectes du château du millionnaire que les administrateurs connaissaient a perdu les plans .,L’architecte du château du millionnaire que les administrateurs connaissaient ont perdu les plans .,Les architectes du château du millionnaire dans l’île que les administrateurs connaissaient ont perdu les plans .,Les architectes du château et le millionnaire que les administrateurs connaissaient ont perdu les plans .,False,True,False,False,False,False,N2_alter,True,agreement_error,N1_alter,mis_num,coordination
373,La victime des mensonges des policiers dont les journalistes témoignaient a porté plainte .,Les victimes des mensonges des policiers dont les journalistes témoignaient ont porté plainte .,La victime du mensonge des policiers dont les journalistes témoignaient a porté plainte .,Les victimes du mensonge des policiers dont les journalistes témoignaient ont porté plainte .,La victime des mensonges du policier dont les journalistes témoignaient a porté plainte .,Les victimes des mensonges du policier dont les journalistes témoignaient ont porté plainte .,La victime du mensonge du policier dont les journalistes témoignaient a porté plainte .,Les victimes du mensonge du policier du commissariat dont les journalistes témoignaient ont porté plainte .,La victime du mensonge du policier dont les journalistes témoignaient ont porté plainte .,Les victimes du mensonge du policier dont les journalistes témoignaient a porté plainte .,Les victimes du mensonge et le policier dont les journalistes témoignaient ont porté plainte .,Les victimes du mensonge du policier dont les journalistes témoignaient ont porté plainte .,Les victimes des mensonges du policier dont les journalistes témoignaient ont porté plainte .,False,False,False,False,True,False,mis_num,N1_alter,agreement_error,coordination,True,N2_alter
374,Le voleur des voitures des garagistes que les villageois recherchaient a fait une embardée .,Les voleurs des voitures des garagistes que les villageois recherchaient ont fait une embardée .,Le voleur de la voiture des garagistes que les villageois recherchaient a fait une embardée .,Les voleurs de la voiture des garagistes que les villageois recherchaient ont fait une embardée .,Le voleur des voitures du garagiste que les villageois recherchaient a fait une embardée .,Les voleurs des voitures du garagiste que les villageois recherchaient ont fait une embardée .,Le voleur de la voiture du garagiste que les villageois recherchaient a fait une embardée .,Le voleur de la voiture du garagiste que les villageois recherchaient ont fait une embardée .,Les voleurs de la voiture du garagiste que les villageois recherchaient ont fait une embardée .,Les voleurs de la voiture du garagiste dans la banlieue que les villageois recherchaient ont fait une embardée .,Les voleurs des voitures du garagiste que les villageois recherchaient ont fait une embardée .,Les voleurs de la voiture et le garagiste que les villageois recherchaient ont fait une embardée .,Les voleurs de la voiture du garagiste que les villageois recherchaient a fait une embardée .,False,True,False,False,False,False,N1_alter,True,mis_num,N2_alter,coordination,agreement_error
375,Le responsable des droits des immigrés que les étudiants connaissent va démissionner .,Les responsables des droits des immigrés que les étudiants connaissent vont démissionner .,Le responsable du droit des immigrés que les étudiants connaissent va démissionner .,Les responsables du droit des immigrés que les étudiants connaissent vont démissionner .,Le responsable des droits de l’immigré que les étudiants connaissent va démissionner .,Les responsables des droits de l’immigré que les étudiants connaissent vont démissionner .,Le responsable du droit de l’immigré que les étudiants connaissent va démissionner .,Les responsables des droits de l’immigré que les étudiants connaissent vont démissionner .,Les responsables du droit de l’immigré du port que les étudiants connaissent vont démissionner .,Les responsables du droit de l’immigré que les étudiants connaissent vont démissionner .,Les responsables du droit et l’immigré que les étudiants connaissent vont démissionner .,Les responsables du droit de l’immigré que les étudiants connaissent va démissionner .,Le responsable du droit de l’immigré que les étudiants connaissent vont démissionner .,False,False,True,False,False,False,N2_alter,mis_num,True,coordination,agreement_error,N1_alter
376,Le gamin des clochards près des poubelles que les enfants regardent pleure .,Les gamins des clochards près des poubelles que les enfants regardent pleurent .,Le gamin du clochard près des poubelles que les enfants regardent pleure .,Les gamins du clochard près des poubelles que les enfants regardent pleurent .,Le gamin des clochards près de la poubelle que les enfants regardent pleure .,Les gamins des clochards près de la poubelle que les enfants regardent pleurent .,Le gamin du clochard près de la poubelle que les enfants regardent pleure .,Les gamins du clochard près de la poubelle que les enfants regardent pleure .,Les gamins du clochard près de la poubelle du voisin que les enfants regardent pleurent .,Les gamins du clochard et de la poubelle que les enfants regardent pleurent .,Les gamins du clochard près de la poubelle que les enfants regardent pleurent .,Le gamin du clochard près de la poubelle que les enfants regardent pleurent .,Les gamins des clochards près de la poubelle que les enfants regardent pleurent .,False,False,False,True,False,False,agreement_error,mis_num,coordination,True,N1_alter,N2_alter
377,L’avocat des assassins des villages que les procureurs attendent va revenir .,Les avocats des assassins des villages que les procureurs attendent vont revenir .,L’avocat de l’assassin des villages que les procureurs attendent va revenir .,Les avocats de l’assassin des villages que les procureurs attendent vont revenir .,L’avocat des assassins du village que les procureurs attendent va revenir .,Les avocats des assassins du village que les procureurs attendent vont revenir .,L’avocat de l’assassin du village que les procureurs attendent va revenir .,Les avocats de l’assassin du village que les procureurs attendent va revenir .,Les avocats de l’assassin et le village que les procureurs attendent vont revenir .,L’avocat de l’assassin du village que les procureurs attendent vont revenir .,Les avocats des assassins du village que les procureurs attendent vont revenir .,Les avocats de l’assassin du village près du lac que les procureurs attendent vont revenir .,Les avocats de l’assassin du village que les procureurs attendent vont revenir .,False,False,False,False,False,True,agreement_error,coordination,N1_alter,N2_alter,mis_num,True
378,Le cochon des laboureurs des champs que les éleveurs observaient se vautrait dans la mare .,Les cochons des laboureurs des champs que les éleveurs observaient se vautraient dans la mare .,Le cochon du laboureur des champs que les éleveurs observaient se vautrait dans la mare .,Les cochons du laboureur des champs que les éleveurs observaient se vautraient dans la mare .,Le cochon des laboureurs du champs que les éleveurs observaient se vautrait dans la mare .,Les cochons des laboureurs du champs que les éleveurs observaient se vautraient dans la mare .,Le cochon du laboureur du champs que les éleveurs observaient se vautrait dans la mare .,Les cochons des laboureurs du champs que les éleveurs observaient se vautraient dans la mare .,Les cochons du laboureur et le champs que les éleveurs observaient se vautraient dans la mare .,Les cochons du laboureur du champs que les éleveurs observaient se vautrait dans la mare .,Les cochons du laboureur du champs de la ville que les éleveurs observaient se vautraient dans la mare .,Le cochon du laboureur du champs que les éleveurs observaient se vautraient dans la mare .,Les cochons du laboureur du champs que les éleveurs observaient se vautraient dans la mare .,False,False,False,False,False,True,N2_alter,coordination,agreement_error,mis_num,N1_alter,True
379,La copine des propriétaires des villas que mes cousins adoraient dormait sur la plage .,Les copines des propriétaires des villas que mes cousins adoraient dormaient sur la plage .,La copine du propriétaire des villas que mes cousins adoraient dormait sur la plage .,Les copines du propriétaire des villas que mes cousins adoraient dormaient sur la plage .,La copine des propriétaires de la villa que mes cousins adoraient dormait sur la plage .,Les copines des propriétaires de la villa que mes cousins adoraient dormaient sur la plage .,La copine du propriétaire de la villa que mes cousins adoraient dormait sur la plage .,La copine du propriétaire de la villa que mes cousins adoraient dormaient sur la plage .,Les copines du propriétaire de la villa que mes cousins adoraient dormaient sur la plage .,Les copines des propriétaires de la villa que mes cousins adoraient dormaient sur la plage .,Les copines du propriétaire de la villa que mes cousins adoraient dormait sur la plage .,Les copines du propriétaire de la villa de mon ami que mes cousins adoraient dormaient sur la plage .,Les copines du propriétaire et la villa que mes cousins adoraient dormaient sur la plage .,False,True,False,False,False,False,N1_alter,True,N2_alter,agreement_error,mis_num,coordination
380,L’accompagnatrice des musiciens des rues que les voisins apprécient jouait merveilleusement .,Les accompagnatrices des musiciens des rues que les voisins apprécient jouaient merveilleusement .,L’accompagnatrice du musicien des rues que les voisins apprécient jouait merveilleusement .,Les accompagnatrices du musicien des rues que les voisins apprécient jouaient merveilleusement .,L’accompagnatrice des musiciens de la rue que les voisins apprécient jouait merveilleusement .,Les accompagnatrices des musiciens de la rue que les voisins apprécient jouaient merveilleusement .,L’accompagnatrice du musicien de la rue que les voisins apprécient jouait merveilleusement .,Les accompagnatrices du musicien de la rue de l’épicerie que les voisins apprécient jouaient merveilleusement .,L’accompagnatrice du musicien de la rue que les voisins apprécient jouaient merveilleusement .,Les accompagnatrices du musicien et la rue que les voisins apprécient jouaient merveilleusement .,Les accompagnatrices des musiciens de la rue que les voisins apprécient jouaient merveilleusement .,Les accompagnatrices du musicien de la rue que les voisins apprécient jouaient merveilleusement .,Les accompagnatrices du musicien de la rue que les voisins apprécient jouait merveilleusement .,False,False,False,False,True,False,mis_num,N1_alter,coordination,N2_alter,True,agreement_error
381,Le professeur de mes cousins sur les photos que mes amis connaissent ressemble à une star .,Les professeurs de mes cousins sur les photos que mes amis connaissent ressemblent à une star .,Le professeur de mon cousin sur les photos que mes amis connaissent ressemble à une star .,Les professeurs de mon cousin sur les photos que mes amis connaissent ressemblent à une star .,Le professeur de mes cousins sur la photo que mes amis connaissent ressemble à une star .,Les professeurs de mes cousins sur la photo que mes amis connaissent ressemblent à une star .,Le professeur de mon cousin sur la photo que mes amis connaissent ressemble à une star .,Les professeurs de mes cousins sur la photo que mes amis connaissent ressemblent à une star .,Les professeurs de mon cousin sur la photo que mes amis connaissent ressemblent à une star .,Le professeur de mon cousin sur la photo que mes amis connaissent ressemblent à une star .,Les professeurs de mon cousin et la photo que mes amis connaissent ressemblent à une star .,Les professeurs de mon cousin sur la photo que mes amis connaissent ressemble à une star .,Les professeurs de mon cousin sur la photo en-dessous de l’étagère que mes amis connaissent ressemblent à une star .,False,True,False,False,False,False,N2_alter,True,N1_alter,coordination,agreement_error,mis_num
382,L’entraîneur des vainqueurs des matchs que les collègues préfèrent va recevoir une grosse récompense .,Les entraîneurs des vainqueurs des matchs que les collègues préfèrent vont recevoir une grosse récompense .,L’entraîneur du vainqueur des matchs que les collègues préfèrent va recevoir une grosse récompense .,Les entraîneurs du vainqueur des matchs que les collègues préfèrent vont recevoir une grosse récompense .,L’entraîneur des vainqueurs du match que les collègues préfèrent va recevoir une grosse récompense .,Les entraîneurs des vainqueurs du match que les collègues préfèrent vont recevoir une grosse récompense .,L’entraîneur du vainqueur du match que les collègues préfèrent va recevoir une grosse récompense .,Les entraîneurs du vainqueur du match que les collègues préfèrent vont recevoir une grosse récompense .,Les entraîneurs des vainqueurs du match que les collègues préfèrent vont recevoir une grosse récompense .,Les entraîneurs du vainqueur et le match que les collègues préfèrent vont recevoir une grosse récompense .,L’entraîneur du vainqueur du match que les collègues préfèrent vont recevoir une grosse récompense .,Les entraîneurs du vainqueur du match que les collègues préfèrent va recevoir une grosse récompense .,Les entraîneurs du vainqueur du match à élimination directe que les collègues préfèrent vont recevoir une grosse récompense .,True,False,False,False,False,False,True,N2_alter,coordination,N1_alter,agreement_error,mis_num
383,Le possesseur des perroquets dans les arbres que les voisins apprécient va venir .,Les possesseurs des perroquets dans les arbres que les voisins apprécient vont venir .,Le possesseur du perroquet dans les arbres que les voisins apprécient va venir .,Les possesseurs du perroquet dans les arbres que les voisins apprécient vont venir .,Le possesseur des perroquets dans l’arbre que les voisins apprécient va venir .,Les possesseurs des perroquets dans l’arbre que les voisins apprécient vont venir .,Le possesseur du perroquet dans l’arbre que les voisins apprécient va venir .,Les possesseurs des perroquets dans l’arbre que les voisins apprécient vont venir .,Les possesseurs du perroquet dans l’arbre du jardin que les voisins apprécient vont venir .,Les possesseurs du perroquet et l’arbre que les voisins apprécient vont venir .,Le possesseur du perroquet dans l’arbre que les voisins apprécient vont venir .,Les possesseurs du perroquet dans l’arbre que les voisins apprécient va venir .,Les possesseurs du perroquet dans l’arbre que les voisins apprécient vont venir .,False,False,False,False,False,True,N2_alter,mis_num,coordination,N1_alter,agreement_error,True
384,Les ordinateurs avec le programme dont jean se servait sont en panne .,L’ordinateur avec le programme dont jean se servait est en panne .,Les ordinateurs avec les programmes dont jean se servait sont en panne .,L’ordinateur avec les programmes dont jean se servait est en panne .,Les ordinateurs avec le programme de l’expérience dont jean se servait sont en panne .,L’ordinateur avec le programme de l’expérience dont jean se servait est en panne .,Les ordinateurs avec les programmes de l’expérience dont jean se servait sont en panne .,L’ordinateur avec le programme de l’expérience dont jean se servait est en panne .,L’ordinateur avec les programmes et l’expérience dont jean se servait sont en panne .,L’ordinateur avec les programmes de l’expérience dont jean se servait est en panne .,Les ordinateurs avec les programmes de l’expérience dont jean se servait est en panne .,L’ordinateur avec les programmes de l’expérience dont jean se servait sont en panne .,L’ordinateur avec les programmes de l’expérience de l’adulte dont jean se servait est en panne .,False,False,True,False,False,False,N2_alter,coordination,True,N1_alter,agreement_error,mis_num
385,Les expositions avec la peinture dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,L’exposition avec la peinture dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,Les expositions avec les peintures dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,L’exposition avec les peintures dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,Les expositions avec la peinture de l’enfant dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,L’exposition avec la peinture de l’enfant dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,Les expositions avec les peintures de l’enfant dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,L’exposition avec les peintures de l’enfant dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,L’exposition avec les peintures de l’enfant dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,Les expositions avec les peintures de l’enfant dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,L’exposition avec la peinture de l’enfant dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,L’exposition avec les peintures de l’enfant de la crèche dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,L’exposition avec les peintures et l’enfant dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,False,True,False,False,False,False,agreement_error,True,N1_alter,N2_alter,mis_num,coordination
386,Les trousseaux avec la clé dont marie se sert reposent sur l’étagère .,Le trousseau avec la clé dont marie se sert repose sur l’étagère .,Les trousseaux avec les clés dont marie se sert reposent sur l’étagère .,Le trousseau avec les clés dont marie se sert repose sur l’étagère .,Les trousseaux avec la clé de la cellule dont marie se sert reposent sur l’étagère .,Le trousseau avec la clé de la cellule dont marie se sert repose sur l’étagère .,Les trousseaux avec les clés de la cellule dont marie se sert reposent sur l’étagère .,Les trousseaux avec les clés de la cellule dont marie se sert repose sur l’étagère .,Le trousseau avec les clés de la cellule dont marie se sert reposent sur l’étagère .,Le trousseau avec les clés de la cellule dont marie se sert repose sur l’étagère .,Le trousseau avec les clés et la cellule dont marie se sert reposent sur l’étagère .,Le trousseau avec les clés de la cellule du prisonnier dont marie se sert repose sur l’étagère .,Le trousseau avec la clé de la cellule dont marie se sert repose sur l’étagère .,False,False,True,False,False,False,N1_alter,agreement_error,True,coordination,mis_num,N2_alter
